feature,threshold,precision,recall,f1,TPR,FPR,TNR,FNR,specificity,accuracy
degree_x,41.27272727272727,0.49369747899159666,0.7612216566404443,0.5989441106863281,0.7612216566404443,0.5942233180697428,0.4057766819302571,0.23877834335955575,0.4057766819302571,0.5594
degree_x,43.75757575757576,0.49907464528069095,0.7487274409995373,0.5989265223024246,0.7487274409995373,0.5720324057766819,0.4279675942233181,0.25127255900046275,0.4279675942233181,0.5666
degree_x,46.24242424242424,0.5065937600514635,0.7288292457195743,0.5977229601518027,0.7288292457195743,0.5403311025008806,0.45966889749911943,0.27117075428042575,0.45966889749911943,0.576
degree_x,48.72727272727273,0.5067412035514633,0.7130957889865803,0.5924644367550942,0.7130957889865803,0.528355054596689,0.47164494540331103,0.28690421101341973,0.47164494540331103,0.576
degree_x,51.21212121212121,0.5126538987688098,0.6936603424340583,0.5895771878072762,0.6936603424340583,0.5019373018668545,0.49806269813314547,0.30633965756594167,0.49806269813314547,0.5826
degree_x,53.696969696969695,0.516185784658691,0.6788523831559463,0.5864481311213272,0.6788523831559463,0.4843254667136316,0.5156745332863685,0.3211476168440537,0.5156745332863685,0.5862
degree_x,56.18181818181818,0.5215171407731582,0.6617306802406293,0.5833163369365695,0.6617306802406293,0.4621345544205706,0.5378654455794294,0.33826931975937063,0.5378654455794294,0.5914
degree_x,58.666666666666664,0.5246333207972922,0.6455344747801943,0.5788381742738589,0.6455344747801943,0.4452271926734766,0.5547728073265235,0.3544655252198056,0.5547728073265235,0.594
degree_x,61.15151515151515,0.5295962367698942,0.6251735307727904,0.5734295415959254,0.6251735307727904,0.4226840436773512,0.5773159563226489,0.37482646922720964,0.5773159563226489,0.598
degree_x,63.63636363636364,0.5332532051282052,0.6159185562239704,0.5716126261541766,0.6159185562239704,0.4103557590700951,0.5896442409299049,0.3840814437760296,0.5896442409299049,0.601
degree_x,66.12121212121212,0.5370216306156406,0.5974086071263304,0.5656078860898137,0.5974086071263304,0.39203945051074324,0.6079605494892568,0.4025913928736696,0.6079605494892568,0.6034
degree_x,68.60606060606061,0.5382642154766994,0.5826006478482184,0.5595555555555555,0.5826006478482184,0.3804156393096161,0.6195843606903839,0.4173993521517816,0.6195843606903839,0.6036
degree_x,71.0909090909091,0.5411868910540301,0.5654789449329014,0.5530663045937995,0.5654789449329014,0.36491722437477986,0.6350827756252202,0.43452105506709854,0.6350827756252202,0.605
degree_x,73.57575757575758,0.5447080291970803,0.5525219805645535,0.5485871812543074,0.5525219805645535,0.3515322296583304,0.6484677703416696,0.4474780194354466,0.6484677703416696,0.607
degree_x,76.06060606060606,0.5451110061407652,0.5340120314669135,0.5395044413277231,0.5340120314669135,0.3392039450510743,0.6607960549489257,0.46598796853308655,0.6607960549489257,0.606
degree_x,78.54545454545455,0.5484966052376333,0.5233688107357705,0.5356381719156997,0.5233688107357705,0.3279323705530116,0.6720676294469884,0.47663118926422954,0.6720676294469884,0.6078
degree_x,81.03030303030303,0.553030303030303,0.5067098565478945,0.528857763825163,0.5067098565478945,0.3117294822120465,0.6882705177879535,0.49329014345210553,0.6882705177879535,0.6098
degree_x,83.51515151515152,0.5544554455445545,0.4923646459972235,0.5215686274509804,0.4923646459972235,0.30116238112011273,0.6988376188798873,0.5076353540027765,0.6988376188798873,0.6096
degree_x,86.0,0.5585048754062839,0.47709393799167055,0.5145994509608185,0.47709393799167055,0.28707291299753435,0.7129270870024657,0.5229060620083295,0.7129270870024657,0.611
degree_x,88.48484848484848,0.5617044825677919,0.4696899583526145,0.5115927419354839,0.4696899583526145,0.27897146882705176,0.7210285311729482,0.5303100416473855,0.7210285311729482,0.6124
degree_x,90.96969696969697,0.565856416054268,0.46321147616844055,0.5094147582697202,0.46321147616844055,0.27051778795350473,0.7294822120464952,0.5367885238315595,0.7294822120464952,0.6144
degree_x,93.45454545454545,0.5660818713450292,0.4479407681628875,0.5001291655902868,0.4479407681628875,0.2613596336738288,0.7386403663261711,0.5520592318371125,0.7386403663261711,0.613
