feature,threshold,precision,recall,f1,TPR,FPR,TNR,FNR,specificity,accuracy
degree_x,1513.1313131313132,0.5517241379310345,0.11105969458583989,0.18489984591679506,0.11105969458583989,0.06868615709756956,0.9313138429024305,0.8889403054141601,0.9313138429024305,0.5768
degree_x,1540.1515151515152,0.5452322738386308,0.1031929662193429,0.17354085603112843,0.1031929662193429,0.06551602676998944,0.9344839732300105,0.8968070337806571,0.9344839732300105,0.5752
degree_x,1567.1717171717173,0.5473684210526316,0.0962517353077279,0.16371507280598188,0.0962517353077279,0.060584712927087,0.939415287072913,0.9037482646922721,0.939415287072913,0.575
degree_x,1594.1919191919192,0.5545977011494253,0.0893105043961129,0.15384615384615383,0.0893105043961129,0.054596688974991196,0.9454033110250089,0.9106894956038871,0.9454033110250089,0.5754
degree_x,1621.2121212121212,0.554858934169279,0.08190652475705691,0.14274193548387096,0.08190652475705691,0.05001761183515322,0.9499823881648468,0.918093475242943,0.9499823881648468,0.5748
degree_x,1648.2323232323233,0.5562913907284768,0.07774178621008793,0.13641900121802678,0.07774178621008793,0.04719971821063755,0.9528002817893625,0.9222582137899121,0.9528002817893625,0.5746
degree_x,1675.2525252525252,0.5575539568345323,0.07172605275335493,0.12710127101271013,0.07172605275335493,0.043325114476928495,0.9566748855230714,0.928273947246645,0.9566748855230714,0.5742
degree_x,1702.2727272727273,0.549800796812749,0.06385932438685793,0.11442786069651739,0.06385932438685793,0.039802747446283905,0.9601972525537161,0.9361406756131421,0.9601972525537161,0.5728
degree_x,1729.2929292929293,0.5638766519823789,0.05923183711244794,0.10720268006700168,0.05923183711244794,0.03487143360338147,0.9651285663966185,0.940768162887552,0.9651285663966185,0.5736
degree_x,1756.3131313131314,0.5633802816901409,0.055529847292919945,0.10109519797809603,0.055529847292919945,0.03275801338499472,0.9672419866150053,0.94447015270708,0.9672419866150053,0.5732
degree_x,1783.3333333333335,0.5743589743589743,0.05182785747339195,0.09507640067911716,0.05182785747339195,0.029235646354350123,0.9707643536456498,0.9481721425266081,0.9707643536456498,0.5736
degree_x,1810.3535353535353,0.5666666666666667,0.047200370198981954,0.08714224690303289,0.047200370198981954,0.027474462839027828,0.9725255371609721,0.9527996298010181,0.9725255371609721,0.5726
degree_x,1837.3737373737374,0.5617283950617284,0.04211013419713096,0.07834696513129574,0.04211013419713096,0.02500880591757661,0.9749911940824234,0.9578898658028691,0.9749911940824234,0.5718
degree_x,1864.3939393939395,0.5539568345323741,0.03563165201295696,0.06695652173913044,0.03563165201295696,0.021838675589996477,0.9781613244100035,0.9643683479870431,0.9781613244100035,0.5708
degree_x,1891.4141414141413,0.536,0.031004164738546967,0.05861767279090113,0.031004164738546967,0.020429728777738642,0.9795702712222614,0.968995835261453,0.9795702712222614,0.5696
degree_x,1918.4343434343434,0.5566037735849056,0.027302174919018974,0.05205116894574328,0.027302174919018974,0.01655512504402959,0.9834448749559704,0.972697825080981,0.9834448749559704,0.5702
degree_x,1945.4545454545455,0.5454545454545454,0.022211938917167977,0.0426856380613606,0.022211938917167977,0.014089468122578372,0.9859105318774216,0.977788061082832,0.9859105318774216,0.5694
degree_x,1972.4747474747476,0.575,0.02128644146228598,0.041053101294065156,0.02128644146228598,0.011976047904191617,0.9880239520958084,0.978713558537714,0.9880239520958084,0.5702
degree_x,1999.4949494949497,0.589041095890411,0.01989819527996298,0.03849597135183527,0.01989819527996298,0.010567101091933779,0.9894328989080662,0.980101804720037,0.9894328989080662,0.5704
degree_x,2026.5151515151515,0.6212121212121212,0.01897269782508098,0.03682083520431073,0.01897269782508098,0.008805917576611482,0.9911940824233885,0.9810273021749191,0.9911940824233885,0.571
degree_x,2053.5353535353534,0.6666666666666666,0.016658954187875982,0.03250564334085778,0.016658954187875982,0.0063402606551602675,0.9936597393448398,0.983341045812124,0.9936597393448398,0.5714
degree_x,2080.5555555555557,0.6666666666666666,0.014807959278111986,0.028972385694884566,0.014807959278111986,0.005635787249031349,0.9943642127509686,0.985192040721888,0.9943642127509686,0.571
degree_x,2107.5757575757575,0.6666666666666666,0.012956964368347987,0.025419881979119378,0.012956964368347987,0.004931313842902431,0.9950686861570975,0.987043035631652,0.9950686861570975,0.5706
degree_x,2134.59595959596,0.7297297297297297,0.012494215640906987,0.024567788898999087,0.012494215640906987,0.003522367030644593,0.9964776329693554,0.987505784359093,0.9964776329693554,0.5712
